Resource,Zone,New_Build,Can_Retire,Existing_Cap_MW,region,technology,cluster,Cap_Size,minimum_load_mw,Heat_Rate_MMBTU_per_MWh,Fixed_OM_Cost_per_MWyr,num_units,heat_rate_mmbtu_mwh_std,capacity_factor,unmodified_cap_size,Num_VRE_Bins,cost_case,tech_detail,basis_year,capex_mw,Inv_Cost_per_MWyr,Max_Cap_MW,regional_cost_multiplier,area,lcoe,interconnect_annuity,interconnect_capex_mw,m_popden,plant_inv_cost_mwyr,variable_CF,gen_energy_source,gen_forced_outage_rate,gen_type
SERC_utilitypv_class1_moderate_0,21,1,1,0.0,SERC,UtilityPV_Class1_Moderate_,0,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,84516,1014336.5,0.997,200734.358,30.83,9653.466,158494.821,6.179,74863.0,0.2465616762638092,Solar,0.0,Solar
SERC_utilitypv_class1_moderate_1,21,1,1,0.0,SERC,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,98273,1014276.9,0.997,160859.346,35.736,23410.953,384370.658,4.106,74863.0,0.2426278591156005,Solar,0.0,Solar
SERC_offshorewind_class3_conservative_fixed_1_1,21,1,1,0.0,SERC,OffShoreWind_Class3_Conservative_fixed_1,1,1.0,0.0,0.0,91512,0.0,0.0,0.0,0.0,1,Conservative,Class3,2033.0,4348288.675,402557,25071.2,0.9,0.0,82.608,84504.298,1367199.772,0.0,318053.0,0.4613573253154754,Wind,0.05,Wind
SERC_offshorewind_class3_conservative_fixed_0_1,21,1,1,0.0,SERC,OffShoreWind_Class3_Conservative_fixed_0,1,1.0,0.0,0.0,91512,0.0,0.0,0.0,0.0,1,Conservative,Class3,2033.0,4348288.675,402557,25071.2,0.9,0.0,82.608,84504.298,1367199.772,0.0,318053.0,0.4613573253154754,Wind,0.05,Wind
VA1_landbasedwind_class3_moderate_0,22,1,1,0.0,VA1,LandbasedWind_Class3_Moderate_,0,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,141832,1271.0,0.955,4241.25,32.844,15290.71,251049.564,3.402,126542.0,0.43752521276474,Wind,0.05,Wind
VA1_landbasedwind_class3_moderate_1,22,1,1,0.0,VA1,LandbasedWind_Class3_Moderate_,1,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,146955,1269.8,0.955,5152.0,58.267,20413.688,335160.843,4.265,126542.0,0.2836534976959228,Wind,0.05,Wind
VA1_utilitypv_class1_moderate_0,22,1,1,0.0,VA1,UtilityPV_Class1_Moderate_,0,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,87708,38973.5,0.98,8510.03,32.685,14143.901,232220.749,7.349,73565.0,0.2409077137708664,Solar,0.0,Solar
VA1_utilitypv_class1_moderate_1,22,1,1,0.0,VA1,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,96774,38872.6,0.98,7898.489,35.959,23209.88,381069.943,6.696,73565.0,0.2376605123281479,Solar,0.0,Solar
VA2_landbasedwind_class3_moderate_0,23,1,1,0.0,VA2,LandbasedWind_Class3_Moderate_,0,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,186377,3207.4,1.318,8869.5,37.544,11729.6,192581.701,2.929,174648.0,0.4282319843769073,Wind,0.05,Wind
VA2_landbasedwind_class3_moderate_1,23,1,1,0.0,VA2,LandbasedWind_Class3_Moderate_,1,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,189659,3195.4,1.318,11925.5,46.775,15011.51,246465.535,3.909,174648.0,0.3626747727394104,Wind,0.05,Wind
VA2_utilitypv_class1_moderate_0,23,1,1,0.0,VA2,UtilityPV_Class1_Moderate_,0,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,81364,102499.4,0.977,19575.105,30.794,7968.126,130824.17,5.922,73396.0,0.2275691926479339,Solar,0.0,Solar
VA2_utilitypv_class1_moderate_1,23,1,1,0.0,VA2,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,91878,102319.4,0.977,17006.771,34.421,18482.374,303451.689,4.923,73396.0,0.227609097957611,Solar,0.0,Solar
VA2_offshorewind_class3_conservative_fixed_1_1,23,1,1,0.0,VA2,OffShoreWind_Class3_Conservative_fixed_1,1,1.0,0.0,0.0,91512,0.0,0.0,0.0,0.0,1,Conservative,Class3,2033.0,4348288.675,455183,25073.8,1.041,0.0,77.871,87095.383,1405028.126,0.0,368088.0,0.5021365284919739,Wind,0.05,Wind
VA2_offshorewind_class3_conservative_fixed_0_1,23,1,1,0.0,VA2,OffShoreWind_Class3_Conservative_fixed_0,1,1.0,0.0,0.0,91512,0.0,0.0,0.0,0.0,1,Conservative,Class3,2033.0,4348288.675,455183,25073.8,1.041,0.0,77.871,87095.383,1405028.126,0.0,368088.0,0.5021365284919739,Wind,0.05,Wind
VA3_landbasedwind_class3_moderate_0,24,1,1,0.0,VA3,LandbasedWind_Class3_Moderate_,0,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,190584,932.1,1.318,3294.75,38.695,15936.82,261657.674,3.628,174648.0,0.3748183846473694,Wind,0.05,Wind
VA3_landbasedwind_class3_moderate_1,24,1,1,0.0,VA3,LandbasedWind_Class3_Moderate_,1,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,194553,809.7,1.318,2283.75,55.326,19905.328,326814.364,2.904,174648.0,0.2653801143169403,Wind,0.05,Wind
VA3_utilitypv_class1_moderate_0,24,1,1,0.0,VA3,UtilityPV_Class1_Moderate_,0,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,83714,26274.5,0.977,5888.821,31.555,10318.629,169415.764,7.537,73396.0,0.2234875857830047,Solar,0.0,Solar
VA3_utilitypv_class1_moderate_1,24,1,1,0.0,VA3,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,93643,26155.1,0.977,5312.427,34.788,20247.357,332429.957,6.47,73396.0,0.2301442921161651,Solar,0.0,Solar
VA4_landbasedwind_class3_moderate_0,25,1,1,0.0,VA4,LandbasedWind_Class3_Moderate_,0,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,184131,27.8,1.318,177.75,33.754,9483.328,155701.408,6.183,174648.0,0.4676747024059295,Wind,0.05,Wind
VA4_landbasedwind_class3_moderate_1,25,1,1,0.0,VA4,LandbasedWind_Class3_Moderate_,1,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,187226,25.3,1.318,156.25,36.596,12578.308,206516.164,6.437,174648.0,0.4409278333187103,Wind,0.05,Wind
VA4_utilitypv_class1_moderate_0,25,1,1,0.0,VA4,UtilityPV_Class1_Moderate_,0,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,80561,3505.5,0.977,845.8,30.847,7165.9,117652.875,8.925,73396.0,0.2311961352825164,Solar,0.0,Solar
VA4_utilitypv_class1_moderate_1,25,1,1,0.0,VA4,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,87988,3504.6,0.977,1094.734,33.818,14592.022,239578.194,11.863,73396.0,0.2371848374605178,Solar,0.0,Solar
WV1_landbasedwind_class3_moderate_0,26,1,1,0.0,WV1,LandbasedWind_Class3_Moderate_,0,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,142896,1858.3,0.955,3416.5,28.694,16354.834,268520.808,1.689,126542.0,0.5023584365844727,Wind,0.05,Wind
WV1_landbasedwind_class3_moderate_1,26,1,1,0.0,WV1,LandbasedWind_Class3_Moderate_,1,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,144895,1839.4,0.955,5949.0,39.512,18353.756,301339.989,3.406,126542.0,0.3660356700420379,Wind,0.05,Wind
WV1_utilitypv_class1_moderate_0,26,1,1,0.0,WV1,UtilityPV_Class1_Moderate_,0,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,84023,23275.5,0.98,4927.337,31.71,10458.547,171713.0,6.852,73565.0,0.2373743802309036,Solar,0.0,Solar
WV1_utilitypv_class1_moderate_1,26,1,1,0.0,WV1,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,94459,23077.0,0.98,3525.335,35.319,20894.738,343058.943,3.92,73565.0,0.2373748123645782,Solar,0.0,Solar
WV2_landbasedwind_class3_moderate_0,27,1,1,0.0,WV2,LandbasedWind_Class3_Moderate_,0,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,143176,2091.5,0.955,4710.5,33.312,16634.076,273105.519,2.192,126542.0,0.4320064187049866,Wind,0.05,Wind
WV2_landbasedwind_class3_moderate_1,27,1,1,0.0,WV2,LandbasedWind_Class3_Moderate_,1,1.0,0.0,0.0,30722,0.0,0.0,0.0,0.0,1,Moderate,Class3,2033.0,1618100.11,145525,2081.0,0.955,6225.0,45.131,18983.694,311682.579,3.099,126542.0,0.3246870934963226,Wind,0.05,Wind
WV2_utilitypv_class1_moderate_0,27,1,1,0.0,WV2,UtilityPV_Class1_Moderate_,0,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,86027,24016.9,0.98,4385.02,32.471,12462.826,204620.118,5.4,73565.0,0.236972227692604,Solar,0.0,Solar
WV2_utilitypv_class1_moderate_1,27,1,1,0.0,WV2,UtilityPV_Class1_Moderate_,1,1.0,0.0,0.0,17371,0.0,0.0,0.0,0.0,1,Moderate,Class1,2033.0,972705.143,95167,23959.8,0.98,3812.075,35.366,21602.808,354684.344,4.227,73565.0,0.2386506348848343,Solar,0.0,Solar
